x,y,label
-21.66847,14.450228,msdialoge
-18.541265,5.270562,msdialoge
10.771348,8.230476,msdialoge
5.577525,16.51166,msdialoge
-25.448854,11.752276,msdialoge
22.4632,17.55285,msdialoge
-43.4358,-7.0356936,msdialoge
-43.440174,-7.047089,msdialoge
20.112911,23.164614,msdialoge
-1.9025209,12.835662,msdialoge
-29.00219,-13.755104,msdialoge
-25.543804,-10.755051,msdialoge
23.09773,15.235522,msdialoge
23.303326,14.085575,msdialoge
23.2001,13.744542,msdialoge
22.435535,8.163274,msdialoge
32.43353,6.9064193,msdialoge
12.748897,-24.473892,msdialoge
-9.86794,-8.232244,msdialoge
15.880609,-17.234627,msdialoge
-13.38628,9.851985,msdialoge
-9.37917,8.45131,msdialoge
-39.90045,-11.35801,msdialoge
-35.093147,-12.275877,msdialoge
-19.50054,-16.47619,msdialoge
35.85099,20.711582,msdialoge
-29.936413,-3.457787,msdialoge
-16.406446,16.161955,msdialoge
-8.954908,-8.838139,msdialoge
-10.578782,-1.6620603,msdialoge
-5.0914607,1.9679799,msdialoge
-4.872082,2.093005,msdialoge
42.581818,13.058848,msdialoge
6.439009,4.64806,msdialoge
11.123588,-24.783092,msdialoge
0.06842466,20.849155,msdialoge
31.972492,16.486624,msdialoge
29.502611,24.253569,msdialoge
29.412733,24.119284,msdialoge
35.460453,13.211625,msdialoge
33.256817,21.434856,msdialoge
-5.272546,-16.505512,msdialoge
15.409142,11.123932,msdialoge
8.472435,-31.287186,msdialoge
-23.634703,-10.266797,msdialoge
-24.273468,-10.92319,msdialoge
-8.1186495,-3.9652412,msdialoge
-31.901798,-13.24111,msdialoge
-0.18952146,-19.656874,msdialoge
40.334923,26.500748,msdialoge
25.409494,25.292463,msdialoge
3.7825828,-8.165311,msdialoge
-27.014053,20.610306,msdialoge
17.48396,14.637299,msdialoge
-30.818703,-38.659462,msdialoge
-32.88247,-25.862297,msdialoge
2.8529115,6.404632,msdialoge
29.91377,19.78131,msdialoge
-9.499993,-13.57473,msdialoge
24.26377,30.159744,msdialoge
22.76057,18.851933,msdialoge
-16.236101,-9.809883,msdialoge
-16.160019,-9.868015,msdialoge
12.758544,-2.8369532,msdialoge
26.578453,0.7538616,msdialoge
6.0212355,17.759237,msdialoge
-21.728947,27.769737,msdialoge
33.246696,19.159859,msdialoge
7.622981,0.4424803,msdialoge
-19.370405,13.040209,msdialoge
6.456032,1.235257,msdialoge
-35.185577,-21.8326,msdialoge
-19.30693,-1.7695955,msdialoge
16.862202,21.664425,msdialoge
-9.153441,-8.78605,msdialoge
-4.741868,-0.9365785,msdialoge
4.3620877,-0.66107905,msdialoge
-24.933176,-20.243813,msdialoge
41.281506,17.293629,msdialoge
-40.797905,-13.673307,msdialoge
40.232155,27.730984,msdialoge
-19.906336,-23.17202,msdialoge
-20.812115,-21.123875,msdialoge
32.25974,20.954605,msdialoge
-24.306353,-15.144265,msdialoge
24.787481,27.473255,msdialoge
-14.301205,15.178162,msdialoge
16.547142,4.58525,msdialoge
-19.446224,-19.216347,msdialoge
35.43832,26.1717,msdialoge
-33.187584,-16.251764,msdialoge
-37.326588,-22.943312,msdialoge
-19.830307,-3.3045976,msdialoge
-19.960264,-11.238989,msdialoge
-37.08759,-17.899801,msdialoge
-15.122495,-19.31685,msdialoge
22.46386,24.245539,msdialoge
24.561909,20.06375,msdialoge
1.6500821,26.022867,msdialoge
-2.0750525,6.8078685,msdialoge
34.453773,12.392868,msdialoge
25.61603,15.904246,msdialoge
26.519865,15.616624,msdialoge
36.380898,19.613768,msdialoge
-10.765008,20.23548,msdialoge
-8.03998,23.17188,msdialoge
10.171568,-8.696924,msdialoge
26.222397,25.157835,msdialoge
25.7637,13.301315,msdialoge
32.85379,10.457716,msdialoge
27.903305,18.763052,msdialoge
31.268208,2.0745034,msdialoge
-27.27714,-34.159428,msdialoge
8.072951,-0.43219388,msdialoge
39.934677,20.229359,msdialoge
8.755345,-8.449345,msdialoge
26.547379,22.062454,msdialoge
13.905483,16.941656,msdialoge
29.401188,7.1735516,msdialoge
-11.801884,14.8157015,msdialoge
34.57123,27.22045,msdialoge
31.934692,26.107718,msdialoge
32.32678,26.148909,msdialoge
38.293037,19.589006,msdialoge
29.725054,16.581118,msdialoge
4.83031,-3.4472768,msdialoge
-35.29692,-27.126062,msdialoge
26.851936,4.979898,msdialoge
2.0326078,5.182716,msdialoge
-38.93871,2.5924387,msdialoge
-6.6115694,-12.389568,msdialoge
24.876778,25.457273,msdialoge
-14.607532,4.9354534,msdialoge
26.697897,8.169428,msdialoge
9.391305,-2.3191056,msdialoge
-20.565096,-32.14737,msdialoge
29.573517,21.724909,msdialoge
25.168917,10.587358,msdialoge
8.262263,6.35031,msdialoge
21.220047,22.878164,msdialoge
21.962448,22.71019,msdialoge
-22.8237,-28.84774,msdialoge
32.75586,11.012834,msdialoge
-4.576901,4.7124853,msdialoge
12.514283,4.4201417,msdialoge
1.1708708,16.171532,msdialoge
0.27809098,24.72647,msdialoge
-34.445908,-14.353183,msdialoge
34.88765,24.711273,msdialoge
-29.921707,-9.650542,msdialoge
6.3663244,-2.9601011,msdialoge
-5.723704,-27.950893,msdialoge
-27.200802,-23.43695,msdialoge
36.16512,19.82811,msdialoge
-23.279108,20.494467,msdialoge
43.306118,17.863258,msdialoge
24.21758,25.579676,msdialoge
25.68239,3.9975011,msdialoge
-27.194979,-25.186697,msdialoge
-26.477678,-26.0212,msdialoge
20.109632,14.252334,msdialoge
10.268797,10.106253,msdialoge
-22.168888,-18.563015,msdialoge
-35.68572,-5.4208136,msdialoge
-19.345797,9.239406,msdialoge
7.880649,-0.19388062,msdialoge
-24.885906,-18.738457,msdialoge
0.097732134,-2.617301,msdialoge
9.325451,22.3088,msdialoge
-22.47198,9.096218,msdialoge
-21.537691,16.91135,msdialoge
-11.887011,8.266868,msdialoge
10.494588,19.260452,msdialoge
-12.277469,-3.780674,msdialoge
-2.188207,18.677944,msdialoge
2.8255634,4.8683267,msdialoge
28.95306,11.140033,msdialoge
23.896957,18.970116,msdialoge
-27.203938,15.515314,msdialoge
43.97018,12.925208,msdialoge
43.263016,13.077927,msdialoge
-13.6833935,9.64365,msdialoge
30.526484,15.224603,msdialoge
30.553003,8.13565,msdialoge
-28.07925,-25.873995,msdialoge
-21.243631,-20.147575,msdialoge
-7.9479337,12.09394,msdialoge
-38.536137,-16.189163,msdialoge
-26.637638,-27.67858,msdialoge
-23.449333,-27.69026,msdialoge
-23.46192,-27.36759,msdialoge
-34.395832,-19.369207,msdialoge
-31.605621,-34.007446,msdialoge
29.805252,13.499594,msdialoge
-8.073368,20.710815,msdialoge
-23.824186,19.681072,msdialoge
-4.6627336,-5.1342545,msdialoge
36.061253,12.892523,msdialoge
-35.205402,-27.09557,msdialoge
-29.294037,-17.305735,msdialoge
17.556692,3.161428,msdialoge
-29.518791,-5.944827,msdialoge
33.45126,13.9092245,msdialoge
-23.786,-23.582918,msdialoge
1.4074521,-6.663405,msdialoge
-24.191957,-17.902931,msdialoge
1.0868585,12.085667,msdialoge
5.9009337,-2.8590188,msdialoge
-31.74816,8.075211,msdialoge
5.265927,-1.4986961,msdialoge
10.061595,17.877785,msdialoge
-15.82754,20.868221,msdialoge
34.278923,19.021044,msdialoge
37.716278,10.385778,msdialoge
37.25909,11.36897,msdialoge
3.668651,18.253998,msdialoge
-26.884548,-11.04174,msdialoge
1.7078837,24.801064,msdialoge
22.371847,20.231138,msdialoge
-27.702335,-13.637067,msdialoge
34.279774,8.499785,msdialoge
28.486437,29.884312,msdialoge
-24.465075,-32.681637,msdialoge
-29.767233,-32.672077,msdialoge
-29.054825,-32.019974,msdialoge
18.692755,28.699802,msdialoge
19.807276,16.813622,msdialoge
-23.100954,-21.443628,msdialoge
-38.895454,-13.732901,msdialoge
-38.32118,-13.837576,msdialoge
32.875256,27.265999,msdialoge
14.747393,27.295979,msdialoge
-30.269815,-3.6108844,msdialoge
39.484997,3.3067486,msdialoge
-12.954377,-10.035157,msdialoge
-14.862469,17.500923,msdialoge
-15.1747265,0.70784795,msdialoge
-32.750015,-13.216974,msdialoge
4.283515,3.8518093,msdialoge
17.383009,25.195667,msdialoge
31.462852,9.957867,msdialoge
2.9259646,2.9092572,msdialoge
2.8526456,-2.0314147,msdialoge
39.571545,2.9897776,msdialoge
5.830948,25.632309,msdialoge
5.415451,1.4032143,msdialoge
-19.464655,-1.1659021,msdialoge
1.5926968,27.402771,msdialoge
33.611572,10.715656,msdialoge
34.87569,10.091513,msdialoge
35.148987,28.168695,msdialoge
-35.679913,-17.012629,msdialoge
-18.477709,-28.012457,msdialoge
-22.797644,8.8567705,msdialoge
27.68859,2.3981903,msdialoge
-24.861788,-13.238693,msdialoge
1.8265653,5.514438,msdialoge
-24.319775,-0.31307226,msdialoge
28.163368,22.406876,msdialoge
-37.902134,-15.406027,msdialoge
-20.95655,-16.315027,msdialoge
-0.6441356,3.3498714,msdialoge
-5.37935,22.359608,msdialoge
-30.351185,-34.55344,msdialoge
-28.999445,-34.63413,msdialoge
28.166958,13.641241,msdialoge
32.471508,12.330115,msdialoge
1.0100634,7.830395,msdialoge
2.0975587,-2.6280308,msdialoge
26.13507,12.499549,msdialoge
-19.471277,14.08551,msdialoge
9.425941,4.6891766,msdialoge
13.447409,25.181759,msdialoge
-33.258408,-27.599598,msdialoge
-35.700394,-13.774103,msdialoge
-17.379236,-13.179696,msdialoge
41.548046,17.608515,msdialoge
42.69306,17.880106,msdialoge
31.631805,29.625345,msdialoge
-8.153327,22.89422,msdialoge
36.595665,7.911085,msdialoge
-21.177578,0.13115633,msdialoge
9.9727745,15.833538,msdialoge
40.272583,27.467804,msdialoge
11.35307,9.166962,msdialoge
23.63477,11.549574,msdialoge
39.155865,23.288935,msdialoge
29.064821,28.204817,msdialoge
25.084072,18.767445,msdialoge
32.16779,22.917948,msdialoge
21.4086,27.228968,msdialoge
28.8038,29.665037,msdialoge
26.307894,17.552412,msdialoge
-2.1669767,18.68015,msdialoge
-28.156645,-12.150185,msdialoge
26.989077,19.956554,msdialoge
26.436613,2.7750916,msdialoge
25.75557,-0.33666503,msdialoge
-34.146805,14.814363,msdialoge
25.713737,-0.22028503,msdialoge
14.052119,7.8018246,msdialoge
24.568487,22.131071,msdialoge
-0.49959505,10.33594,msdialoge
19.18017,9.120952,msdialoge
-18.949749,6.4042654,msdialoge
35.29141,23.528673,msdialoge
-5.9774737,16.682474,msdialoge
-31.631628,3.0507913,msdialoge
-30.82667,-2.8261752,msdialoge
-6.330307,12.676595,msdialoge
9.353043,6.5452795,msdialoge
9.429616,6.7069983,msdialoge
-30.81924,-13.027749,msdialoge
28.370886,19.860397,msdialoge
7.2234707,7.7432413,msdialoge
23.850868,-3.107675,msdialoge
20.116423,19.92746,msdialoge
20.02723,19.931932,msdialoge
28.424994,8.023331,msdialoge
30.415747,12.449675,msdialoge
29.649517,14.849996,msdialoge
-10.878615,19.350391,msdialoge
-26.055805,24.266214,msdialoge
-26.52169,24.361938,msdialoge
-26.747513,24.637114,msdialoge
4.862052,11.623002,msdialoge
-23.485144,16.297321,msdialoge
1.3789097,-6.6423106,msdialoge
23.044197,22.195833,msdialoge
32.765163,4.6559806,msdialoge
32.76198,4.6176023,msdialoge
25.600979,18.194904,msdialoge
-7.250149,29.160913,msdialoge
-25.669508,15.446151,msdialoge
29.36428,29.729912,msdialoge
12.863416,13.1285715,msdialoge
-25.807024,-13.095321,msdialoge
5.777002,11.229153,msdialoge
23.19688,6.765728,msdialoge
24.843046,9.792113,msdialoge
6.595774,-6.3987594,msdialoge
-6.69013,-28.59676,msdialoge
-28.704681,-23.192904,msdialoge
-26.062727,-36.051937,msdialoge
-28.380642,-23.183073,msdialoge
-39.4338,-16.452686,msdialoge
28.879059,-2.3653693,msdialoge
-19.853476,-35.53982,msdialoge
-31.413448,8.307216,msdialoge
16.922935,18.861376,msdialoge
-9.287895,1.6567838,msdialoge
-26.149971,-20.884336,msdialoge
-23.347652,-35.08603,msdialoge
20.556568,3.9199934,msdialoge
-31.56588,-16.188725,msdialoge
-27.6789,-38.819046,msdialoge
-35.787457,-13.848336,msdialoge
3.5729551,20.650927,msdialoge
-20.19971,-1.0997516,msdialoge
-25.363976,3.5353074,msdialoge
-19.91425,-9.752577,msdialoge
-21.96988,5.4044304,msdialoge
-21.19426,-17.043936,msdialoge
-25.450615,-35.87087,msdialoge
6.462214,-6.481502,msdialoge
-24.784975,23.196465,msdialoge
-8.67224,21.465395,msdialoge
-16.305664,2.4741762,msdialoge
-11.411537,13.518208,msdialoge
-36.80965,-11.762997,msdialoge
-32.142776,-15.027895,msdialoge
-33.80795,-22.00063,msdialoge
20.177929,3.6904337,msdialoge
-29.000954,-31.442581,msdialoge
-35.74226,-16.10832,msdialoge
-35.91869,-15.998663,msdialoge
3.4924984,0.85447186,msdialoge
-6.480447,-20.795143,msdialoge
-39.637203,-20.45349,msdialoge
-38.917183,-19.748568,msdialoge
-29.96414,-17.951214,msdialoge
-30.423948,-19.714886,msdialoge
-35.800175,-34.91856,msdialoge
-32.28224,-35.067753,msdialoge
-35.815796,-34.91316,msdialoge
-8.303619,9.209318,msdialoge
-37.06226,-10.650334,msdialoge
-8.787896,13.052334,msdialoge
1.7989666,16.755249,msdialoge
-20.630863,-22.659145,msdialoge
-20.565243,-29.199244,msdialoge
-17.080233,-22.655186,msdialoge
-26.67581,-20.971468,msdialoge
-18.953825,-13.690806,msdialoge
-22.55392,-30.115288,msdialoge
-23.47048,-18.031178,msdialoge
4.022241,-0.7953839,msdialoge
3.4663777,25.010921,msdialoge
-35.344395,-0.69518054,msdialoge
18.779274,-4.222921,msdialoge
12.323271,24.892899,msdialoge
-4.2390847,-4.8719735,msdialoge
-27.968987,21.375824,msdialoge
-25.42184,3.225575,msdialoge
4.312548,0.4577383,msdialoge
-17.903807,-13.174968,msdialoge
-17.975124,-16.117659,msdialoge
-17.260372,-7.102459,msdialoge
-20.090725,-21.54986,msdialoge
26.014107,0.94478047,msdialoge
3.9061346,1.077497,msdialoge
-24.221972,8.383705,msdialoge
15.7194395,-0.18992005,msdialoge
2.1845722,1.58428,msdialoge
-24.958937,-32.51417,msdialoge
-24.214355,-31.926619,msdialoge
-24.148108,-15.582594,msdialoge
-25.19214,-16.432255,msdialoge
-22.98972,-20.45389,msdialoge
-24.02309,-37.54365,msdialoge
-27.000126,-17.250095,msdialoge
-28.772219,-35.97719,msdialoge
-7.6619806,28.745033,msdialoge
-28.064745,-27.891861,msdialoge
3.4421728,4.8713403,msdialoge
-27.900026,5.0402246,msdialoge
-28.67101,-26.858839,msdialoge
3.7316124,-0.20893988,msdialoge
-40.331654,-20.617987,msdialoge
7.1225176,1.6968812,msdialoge
-29.288029,-33.08066,msdialoge
-22.102081,3.6922412,msdialoge
-14.979085,-11.938972,msdialoge
-17.537886,17.81913,msdialoge
-27.44891,-12.57762,msdialoge
4.5281887,-2.8497672,msdialoge
-33.15928,-27.953314,msdialoge
-2.162178,5.3843327,msdialoge
-24.218874,-20.023468,msdialoge
1.0415353,0.07900834,msdialoge
-34.874252,-9.986135,msdialoge
-27.888903,-10.629824,msdialoge
-16.140305,21.269901,msdialoge
9.514039,1.8143988,msdialoge
-24.947157,-4.584115,msdialoge
-27.247786,-5.367684,msdialoge
-1.5061241,1.1395824,msdialoge
4.449234,6.4142303,msdialoge
-27.066967,15.4757395,msdialoge
-25.466497,-33.77585,msdialoge
-28.00052,-7.7717533,msdialoge
-18.538488,-29.232462,msdialoge
14.398563,-0.1197563,msdialoge
-12.28487,-0.7972224,msdialoge
-13.886977,5.975534,msdialoge
-7.8426967,-17.439022,msdialoge
-34.446796,-19.247047,msdialoge
-29.491167,-38.483685,msdialoge
-28.88568,-38.455574,msdialoge
-13.531149,18.29232,msdialoge
-31.893364,-36.010292,msdialoge
-31.958508,-36.10834,msdialoge
-32.01697,-8.581757,msdialoge
-25.086824,5.2015195,msdialoge
-30.242283,-40.264404,msdialoge
-22.582779,21.811913,msdialoge
-27.663664,-33.107304,msdialoge
-14.969562,-28.208418,msdialoge
14.622391,11.315787,msdialoge
2.7726786,-0.36112785,msdialoge
-22.556915,-16.528852,msdialoge
-22.591293,-16.855206,msdialoge
-26.899487,-14.508014,msdialoge
-7.1665716,4.477747,msdialoge
-6.6591578,13.730527,msdialoge
-18.936403,-2.8062866,msdialoge
-21.706114,8.481979,msdialoge
16.857529,-0.2120856,msdialoge
3.6387153,-12.889189,msdialoge
-8.999888,-17.13933,msdialoge
41.989174,23.500526,msdialoge
15.247354,26.474255,msdialoge
-22.050447,11.512698,msdialoge
-24.875006,9.793286,msdialoge
-16.656593,13.036944,msdialoge
-3.3014498,6.854994,msdialoge
-29.528404,-2.4797482,msdialoge
-26.27007,5.276376,msdialoge
-5.6497397,14.29804,msdialoge
-1.927484,3.3892639,msdialoge
-24.686403,-21.844183,msdialoge
-16.412214,9.850588,msdialoge
-20.94611,15.697879,msdialoge
23.621254,2.8682904,msdialoge
-13.066795,-14.019945,msdialoge
-13.027613,-14.019482,msdialoge
-20.693853,12.070532,msdialoge
-11.188953,3.3154016,msdialoge
18.989708,25.138975,msdialoge
-28.608727,15.225894,msdialoge
-25.071066,10.853135,msdialoge
-11.958574,22.418978,msdialoge
-36.07172,-5.780012,msdialoge
-3.550887,12.448221,msdialoge
-23.50805,5.534441,msdialoge
-22.810774,5.5471916,msdialoge
-21.170404,15.310757,msdialoge
-34.57471,-4.5221024,msdialoge
-33.52408,15.668354,msdialoge
1.7152475,24.024065,msdialoge
19.581013,-13.885324,msdialoge
17.335539,-2.531273,msdialoge
30.295563,-1.3287685,msdialoge
-8.597181,16.723436,msdialoge
-7.0777106,7.2113757,msdialoge
0.07359875,20.87215,msdialoge
-0.19768433,13.657469,msdialoge
15.539735,-1.4862586,msdialoge
-10.611262,15.926497,msdialoge
-4.614354,-18.210028,msdialoge
-2.9250793,-24.04266,msdialoge
-8.858283,-3.6616232,msdialoge
-35.163246,15.195321,msdialoge
14.972254,-23.275333,msdialoge
14.972247,-23.275724,msdialoge
14.391972,-27.179525,msdialoge
6.81114,-28.349731,msdialoge
-14.325028,-3.861747,msdialoge
3.5387685,-3.94927,msdialoge
-30.801313,-5.3146462,msdialoge
15.243471,-14.098288,msdialoge
3.3652313,-31.713598,msdialoge
21.90091,0.63529384,msdialoge
-0.08684727,-28.223824,msdialoge
8.170655,27.26487,msdialoge
3.26303,-27.121595,msdialoge
-9.453283,2.4478326,msdialoge
-15.433338,6.5791435,msdialoge
-4.95979,-31.904339,msdialoge
10.967349,-18.978542,msdialoge
-21.374271,-6.7902613,msdialoge
17.23413,-7.73036,msdialoge
-14.140788,13.5765295,msdialoge
7.156456,-27.015402,msdialoge
4.3740296,13.56951,msdialoge
13.021905,-13.991424,msdialoge
8.479714,-25.487707,msdialoge
11.817569,-5.5067534,msdialoge
1.9734331,12.309707,msdialoge
3.3328736,-27.861729,msdialoge
10.165684,-25.24807,msdialoge
9.90235,-28.70331,msdialoge
-11.9043865,-5.9110794,msdialoge
8.177606,-22.553967,msdialoge
9.124001,-28.643188,msdialoge
6.8201547,-21.510626,msdialoge
-9.451795,16.563164,msdialoge
-20.082958,3.5360258,msdialoge
4.982938,-28.334185,msdialoge
-18.231491,-27.592428,msdialoge
7.102583,-23.728296,msdialoge
-1.4068534,-34.029003,msdialoge
11.517006,-9.049168,msdialoge
-9.393201,-10.291051,msdialoge
-3.7824197,15.273754,msdialoge
1.54789,-26.407396,msdialoge
-6.990639,8.108163,msdialoge
12.506482,-14.085359,msdialoge
-4.4073853,-29.88265,msdialoge
-29.982218,-5.762787,msdialoge
6.0782895,-26.421469,msdialoge
-18.198015,24.470377,msdialoge
-18.171387,24.422209,msdialoge
12.169613,-29.202843,msdialoge
1.8687211,-27.834795,msdialoge
-7.242689,-23.685274,msdialoge
-0.96391547,-27.625898,msdialoge
4.9467998,11.73649,msdialoge
12.042271,-26.565706,msdialoge
-9.684954,10.973961,msdialoge
-0.1611193,7.30785,msdialoge
-7.6996465,-18.221302,msdialoge
5.675833,15.533906,msdialoge
8.577804,-12.344337,msdialoge
8.595353,-12.388465,msdialoge
9.2533865,-22.722992,msdialoge
9.6616,-22.557413,msdialoge
3.6036072,-28.932983,msdialoge
2.1287549,-30.15572,msdialoge
31.731773,-1.4978544,msdialoge
-2.830286,12.512304,msdialoge
-2.3840556,-24.595192,msdialoge
-14.521914,26.461658,msdialoge
-14.524767,26.480001,msdialoge
3.4364643,-30.283674,msdialoge
-30.99747,-23.666342,msdialoge
-2.7282617,9.333135,msdialoge
6.5090137,17.939516,msdialoge
-4.899962,-13.003601,msdialoge
-15.141684,-5.2035556,msdialoge
14.637747,-13.61721,msdialoge
39.872673,1.7589667,msdialoge
4.523014,-29.932951,msdialoge
5.253537,-29.758255,msdialoge
-4.884382,18.685295,msdialoge
-3.296546,-29.776424,msdialoge
-9.93877,10.084826,msdialoge
-5.185116,-12.711988,msdialoge
0.40481192,-33.27952,msdialoge
3.543288,-26.58123,msdialoge
-19.890303,18.126095,msdialoge
9.95491,16.467672,msdialoge
2.4185886,-28.96012,msdialoge
1.877206,-28.99043,msdialoge
