x,y,label
-1.260224,5.047457,mimicsduo
1.3269633,2.228263,mimicsduo
-0.3887123,2.6465833,mimicsduo
-1.075741,2.0393584,mimicsduo
0.071978025,2.5720377,mimicsduo
0.78713614,5.4724655,mimicsduo
-1.5051105,4.21337,mimicsduo
-1.4146965,1.3099711,mimicsduo
-1.3841484,3.5049145,mimicsduo
-0.2280252,3.9666579,mimicsduo
0.59057426,3.1059692,mimicsduo
0.13114712,2.6079636,mimicsduo
0.75377434,4.840597,mimicsduo
1.7508254,2.2031724,mimicsduo
2.7471106,4.7095003,mimicsduo
0.4720824,4.712134,mimicsduo
1.3644413,2.208976,mimicsduo
1.1728196,2.2603767,mimicsduo
-1.2682792,3.48029,mimicsduo
-2.4736578,4.3670106,mimicsduo
1.911232,5.7042637,mimicsduo
1.8799912,2.8347878,mimicsduo
0.5704684,6.2997746,mimicsduo
1.0159912,6.2023993,mimicsduo
1.3558736,4.8990645,mimicsduo
-0.6646218,3.625553,mimicsduo
0.6721902,2.2412536,mimicsduo
-0.7320376,2.8867073,mimicsduo
-0.19211763,5.330471,mimicsduo
2.9815524,2.4956849,mimicsduo
2.2060452,-3.42902,mimicsduo
-0.05827335,5.670065,mimicsduo
-2.5949712,3.4303493,mimicsduo
-0.3560253,4.9029837,mimicsduo
-0.8655413,4.1730103,mimicsduo
1.1570717,3.560949,mimicsduo
-1.2632201,3.7268732,mimicsduo
-2.0835028,5.6541996,mimicsduo
0.5330532,4.881535,mimicsduo
0.011596064,2.0211701,mimicsduo
2.173213,-3.3989105,mimicsduo
1.5086396,3.2746725,mimicsduo
2.7358809,-2.0776386,mimicsduo
2.735706,-2.0779555,mimicsduo
-2.61078,2.6204855,mimicsduo
0.6065624,3.0579705,mimicsduo
-1.9824438,4.487143,mimicsduo
1.6646842,4.7138453,mimicsduo
0.20996146,4.4095244,mimicsduo
-0.47731304,2.53941,mimicsduo
-0.0312482,1.9704151,mimicsduo
0.6076134,3.0574088,mimicsduo
1.2486117,2.2204025,mimicsduo
-1.885943,2.605117,mimicsduo
0.350702,2.6833076,mimicsduo
-0.62426156,5.3033323,mimicsduo
-0.90535045,4.9580626,mimicsduo
-2.9997828,4.6242204,mimicsduo
-0.2840573,4.8971004,mimicsduo
-1.4194548,2.5092618,mimicsduo
-1.1227324,2.6853988,mimicsduo
1.3766341,4.665941,mimicsduo
-2.3834407,3.1334867,mimicsduo
1.3117912,2.9961035,mimicsduo
-0.84801704,4.341213,mimicsduo
0.14326733,3.8514698,mimicsduo
1.7086076,5.1253357,mimicsduo
-0.79992664,3.2224774,mimicsduo
-0.99798995,1.1209084,mimicsduo
0.70382303,5.522954,mimicsduo
0.3904467,5.3263154,mimicsduo
-2.0042818,3.5484068,mimicsduo
-0.73751265,2.9024386,mimicsduo
0.25895405,3.8217413,mimicsduo
0.80023396,2.3730295,mimicsduo
-1.1899705,0.71039456,mimicsduo
-0.415949,6.035201,mimicsduo
0.4078613,2.6965497,mimicsduo
-1.7954025,4.0225844,mimicsduo
-1.2663741,4.5774646,mimicsduo
1.0249104,3.8254404,mimicsduo
1.170869,-1.9076507,mimicsduo
-1.1399668,5.3110504,mimicsduo
-2.1955583,2.6026213,mimicsduo
-2.329269,3.60142,mimicsduo
1.3541641,5.9978757,mimicsduo
0.5945495,4.3559184,mimicsduo
2.9828527,2.4905398,mimicsduo
-1.7830508,4.8932495,mimicsduo
-1.4417909,5.250201,mimicsduo
1.4126443,4.300639,mimicsduo
-2.9417183,1.8909916,mimicsduo
3.1019409,3.1596684,mimicsduo
1.9714977,3.28263,mimicsduo
-1.9366207,3.992203,mimicsduo
-0.28498325,1.6534239,mimicsduo
0.08372923,2.5507948,mimicsduo
2.2621953,-3.4225533,mimicsduo
2.2622876,-3.4229126,mimicsduo
-0.115841344,2.2689958,mimicsduo
-2.4258022,2.1903553,mimicsduo
-2.3350837,5.5100446,mimicsduo
2.5433416,2.2899952,mimicsduo
2.7404969,-2.098274,mimicsduo
2.7403631,-2.0984404,mimicsduo
0.26074737,3.8193269,mimicsduo
-0.38578933,3.9428742,mimicsduo
0.6903436,5.5286083,mimicsduo
-0.5522797,4.881251,mimicsduo
-0.7844091,2.1667488,mimicsduo
1.0656548,-1.8102981,mimicsduo
1.0658196,-1.810794,mimicsduo
-1.9216461,5.774478,mimicsduo
2.0198753,3.2960637,mimicsduo
0.10477935,2.109288,mimicsduo
0.60052687,3.0612216,mimicsduo
-1.4590977,2.9728565,mimicsduo
-1.3805814,3.1005428,mimicsduo
0.6099777,3.4220173,mimicsduo
-1.5480313,1.968674,mimicsduo
-0.7324232,3.443735,mimicsduo
-2.2973788,1.0281562,mimicsduo
0.51542026,2.7296872,mimicsduo
-1.2767218,0.58589596,mimicsduo
2.1728556,-3.400231,mimicsduo
-0.09065358,6.35711,mimicsduo
0.28187716,6.2807865,mimicsduo
0.9254523,2.7016337,mimicsduo
0.50030565,4.342125,mimicsduo
0.6624625,2.2429302,mimicsduo
-2.3634431,1.6720077,mimicsduo
1.1833944,-1.9002091,mimicsduo
1.9662833,4.9568353,mimicsduo
-0.33345318,1.7182863,mimicsduo
0.14131682,4.6274486,mimicsduo
-0.35780486,3.8805385,mimicsduo
-0.22604199,3.9457335,mimicsduo
-3.2436514,3.478726,mimicsduo
0.53870934,2.6969202,mimicsduo
2.7704725,2.7576125,mimicsduo
-1.3509825,4.232585,mimicsduo
-1.394652,1.3059596,mimicsduo
-3.620751,-21.26228,mimicsduo
-3.6207316,-21.261974,mimicsduo
2.1930006,-3.4314933,mimicsduo
2.1933324,-3.431211,mimicsduo
1.6720281,4.1904345,mimicsduo
-1.4361613,3.3517935,mimicsduo
1.295291,4.089546,mimicsduo
-0.7819859,3.1867507,mimicsduo
1.1138629,2.777019,mimicsduo
0.44955164,2.7460968,mimicsduo
-1.3532798,3.1092765,mimicsduo
0.48888648,2.7555246,mimicsduo
1.4828315,5.2151685,mimicsduo
-0.22552706,3.951872,mimicsduo
-2.7036967,3.6267962,mimicsduo
2.272744,4.757746,mimicsduo
-0.15844144,5.5081863,mimicsduo
-1.3690476,2.1060452,mimicsduo
-0.8480365,5.281949,mimicsduo
-0.14556833,5.428305,mimicsduo
-1.3445098,6.0441117,mimicsduo
-2.1239285,3.2037067,mimicsduo
0.5770594,2.163053,mimicsduo
0.85240036,2.3991635,mimicsduo
-0.8862942,4.8479166,mimicsduo
0.083997115,2.5572813,mimicsduo
-0.2847197,4.546987,mimicsduo
-1.3445636,3.4972262,mimicsduo
0.8966091,4.3685884,mimicsduo
-0.009448029,4.084808,mimicsduo
-2.2879393,0.91555417,mimicsduo
-1.4520967,1.4197519,mimicsduo
1.4320745,4.9127707,mimicsduo
-0.9821018,4.807688,mimicsduo
-0.83751094,3.3398035,mimicsduo
1.1868511,2.1836824,mimicsduo
1.1926624,2.188748,mimicsduo
0.5001711,2.7622771,mimicsduo
0.30042848,2.1346605,mimicsduo
-0.78069323,4.6203785,mimicsduo
1.1783478,6.094489,mimicsduo
-1.5795118,0.658344,mimicsduo
-1.1710398,2.4533062,mimicsduo
0.80862194,4.177645,mimicsduo
2.3481464,4.0431066,mimicsduo
-0.41966525,4.167511,mimicsduo
-1.4393649,2.9623835,mimicsduo
2.7991936,-3.394835,mimicsduo
2.5108235,2.6685038,mimicsduo
-0.22676022,3.9586647,mimicsduo
1.4059691,3.3857152,mimicsduo
-1.3895549,5.9248915,mimicsduo
2.7361984,-2.104311,mimicsduo
2.7368267,-2.1045256,mimicsduo
-0.3472046,2.596936,mimicsduo
0.6112052,3.4199564,mimicsduo
-0.7373102,2.8987312,mimicsduo
-1.0860921,6.2218566,mimicsduo
-1.4997277,3.4287348,mimicsduo
-1.3222288,5.8215837,mimicsduo
0.2738421,3.8053372,mimicsduo
0.08398141,2.5468228,mimicsduo
0.41393667,3.768376,mimicsduo
1.8132383,3.6745281,mimicsduo
0.22508836,6.2460465,mimicsduo
-3.620738,-21.26253,mimicsduo
-0.74538517,3.025761,mimicsduo
-1.1619167,3.9544177,mimicsduo
0.54874265,4.0966315,mimicsduo
-1.4021988,2.5622232,mimicsduo
2.2206342,4.300973,mimicsduo
0.8350534,3.965683,mimicsduo
-3.6207387,-21.262697,mimicsduo
-3.620715,-21.262482,mimicsduo
-3.6207151,-21.262651,mimicsduo
-3.6207504,-21.262651,mimicsduo
-3.6207602,-21.262543,mimicsduo
-3.6207416,-21.262627,mimicsduo
-3.6207535,-21.2627,mimicsduo
1.3629922,5.378893,mimicsduo
1.1552215,4.817632,mimicsduo
0.44758388,4.6820564,mimicsduo
-0.18985793,1.8508829,mimicsduo
-0.45642897,3.7826605,mimicsduo
-1.2151463,3.9875803,mimicsduo
0.29562533,3.800828,mimicsduo
-2.2662177,4.3412347,mimicsduo
-0.35187522,4.5701084,mimicsduo
-2.3488948,1.0616143,mimicsduo
-1.9738584,4.4530416,mimicsduo
2.180601,4.8335934,mimicsduo
-0.5624612,1.4548832,mimicsduo
-1.9288859,2.8354938,mimicsduo
-2.424296,1.8319242,mimicsduo
1.9469959,3.279708,mimicsduo
-1.7559496,4.162454,mimicsduo
-1.8798214,1.4109299,mimicsduo
-0.23135535,2.6014419,mimicsduo
0.19350582,2.635857,mimicsduo
0.44467986,2.7425377,mimicsduo
-2.5420601,4.3169923,mimicsduo
0.29163545,2.6785645,mimicsduo
-1.963803,5.34026,mimicsduo
0.61305535,3.1399117,mimicsduo
-0.66870534,3.6140091,mimicsduo
2.1664367,2.424063,mimicsduo
1.5064435,2.4951282,mimicsduo
-3.1429434,2.502996,mimicsduo
-0.42674503,2.6740398,mimicsduo
-0.41585696,4.101971,mimicsduo
-2.9728346,2.0697677,mimicsduo
-3.6207244,-21.261898,mimicsduo
-3.6207476,-21.262457,mimicsduo
-3.6207259,-21.262247,mimicsduo
-1.8495387,5.8552065,mimicsduo
-0.35291514,2.168994,mimicsduo
0.2656995,4.8959618,mimicsduo
1.1427969,3.6152024,mimicsduo
1.7538519,4.1644664,mimicsduo
-3.2220318,3.0669749,mimicsduo
-0.73081076,4.3944917,mimicsduo
-1.8173522,3.6010804,mimicsduo
-0.67184573,3.6028244,mimicsduo
-0.9950271,1.6703647,mimicsduo
-0.29259723,6.395438,mimicsduo
1.2935958,2.9384155,mimicsduo
-2.3268495,2.313751,mimicsduo
-1.0543678,2.6830504,mimicsduo
-3.1680136,4.0107,mimicsduo
0.50837165,5.188521,mimicsduo
-0.15490027,3.892419,mimicsduo
-0.14746033,3.9156718,mimicsduo
0.54792356,6.083005,mimicsduo
-0.5384844,2.7471583,mimicsduo
-0.2753055,2.1375747,mimicsduo
-2.6389606,5.1858454,mimicsduo
-0.6691822,3.6009538,mimicsduo
-2.161685,4.1834493,mimicsduo
-0.7449778,2.9289076,mimicsduo
-0.49418774,5.8394623,mimicsduo
-1.8806647,3.5246773,mimicsduo
0.6183565,3.4158342,mimicsduo
-3.223025,2.9262233,mimicsduo
-1.4529432,4.518679,mimicsduo
0.35689354,2.674527,mimicsduo
-3.6207237,-21.26237,mimicsduo
-3.6207523,-21.262352,mimicsduo
-3.620729,-21.262272,mimicsduo
-3.6207066,-21.262321,mimicsduo
-3.6207476,-21.262457,mimicsduo
-3.6207366,-21.262707,mimicsduo
-3.6207294,-21.262358,mimicsduo
-3.6207337,-21.262215,mimicsduo
-3.6207483,-21.262098,mimicsduo
-3.620737,-21.262333,mimicsduo
-3.6207445,-21.26251,mimicsduo
-3.6207414,-21.262295,mimicsduo
-3.6207292,-21.262691,mimicsduo
2.6589825,-2.0847619,mimicsduo
-3.6207433,-21.262396,mimicsduo
0.08516601,2.5505087,mimicsduo
-3.620743,-21.262775,mimicsduo
-3.6207306,-21.26265,mimicsduo
-3.620745,-21.262022,mimicsduo
-3.62072,-21.262354,mimicsduo
-3.6207275,-21.262695,mimicsduo
-3.6207433,-21.262396,mimicsduo
2.6137214,3.4086373,mimicsduo
-2.4801908,2.615119,mimicsduo
1.9265519,3.631311,mimicsduo
1.0937883,2.7961192,mimicsduo
-0.72541857,2.875639,mimicsduo
-2.9171941,4.755629,mimicsduo
-1.3479599,3.5621927,mimicsduo
1.1882762,4.2598405,mimicsduo
-2.78396,1.6347808,mimicsduo
-0.6733401,3.6000965,mimicsduo
-0.03181852,1.9160271,mimicsduo
3.0797548,3.5529099,mimicsduo
-1.0253583,2.4840767,mimicsduo
0.861192,2.376224,mimicsduo
-2.009627,3.337071,mimicsduo
-1.1857636,3.9484532,mimicsduo
-1.8871741,0.7504944,mimicsduo
0.89507586,2.703041,mimicsduo
-0.82877,2.15973,mimicsduo
-1.685759,4.128907,mimicsduo
-0.3871247,2.6475003,mimicsduo
0.27325478,3.810768,mimicsduo
0.25440744,3.831642,mimicsduo
2.7402225,-2.0983658,mimicsduo
2.740625,-2.0982316,mimicsduo
-1.0534737,4.685058,mimicsduo
-2.1093233,1.7128695,mimicsduo
-3.6207528,-21.262356,mimicsduo
1.603889,2.2012916,mimicsduo
-1.196347,5.0722256,mimicsduo
1.2948675,3.338504,mimicsduo
1.1034409,4.9015102,mimicsduo
-0.7309769,2.8894653,mimicsduo
-3.6207476,-21.262457,mimicsduo
-3.620726,-21.262709,mimicsduo
-3.6207209,-21.262627,mimicsduo
2.6597636,-2.084595,mimicsduo
-3.6207254,-21.262688,mimicsduo
-3.62074,-21.262512,mimicsduo
-3.6207652,-21.26257,mimicsduo
-3.620725,-21.262571,mimicsduo
-0.73772204,2.9115648,mimicsduo
-1.2512226,4.5045505,mimicsduo
0.48643246,2.7690742,mimicsduo
0.29503575,3.796187,mimicsduo
1.0771207,2.7903693,mimicsduo
-0.07757807,3.2536523,mimicsduo
-0.0777144,3.253071,mimicsduo
0.74726117,4.1947727,mimicsduo
-0.07771437,3.2530708,mimicsduo
-0.07771369,3.2537506,mimicsduo
2.2171466,-3.4291909,mimicsduo
-0.07750477,3.2528965,mimicsduo
-0.07758235,3.2535462,mimicsduo
-0.077584594,3.2540658,mimicsduo
-0.07751068,3.2529266,mimicsduo
-0.07758133,3.2537508,mimicsduo
-0.07736538,3.2528539,mimicsduo
-0.07750478,3.2528963,mimicsduo
-0.07751979,3.252595,mimicsduo
-0.077510335,3.2528465,mimicsduo
-0.07738255,3.2521646,mimicsduo
-0.07746983,3.2532048,mimicsduo
-0.07740761,3.2528262,mimicsduo
-0.07691999,3.2509089,mimicsduo
-0.07736477,3.2525547,mimicsduo
-0.07585484,3.249829,mimicsduo
-0.07662915,3.250988,mimicsduo
-0.07594478,3.2497575,mimicsduo
-0.07583936,3.2499366,mimicsduo
-0.07584854,3.250084,mimicsduo
-0.07583713,3.2497344,mimicsduo
-0.07594478,3.2497582,mimicsduo
-0.07583705,3.2497334,mimicsduo
-0.0758406,3.249715,mimicsduo
-3.6207259,-21.26235,mimicsduo
-3.6207302,-21.262947,mimicsduo
-3.620723,-21.262293,mimicsduo
-0.07577418,3.2497022,mimicsduo
2.224014,-3.4289286,mimicsduo
-0.07599258,3.2496977,mimicsduo
-0.07577322,3.2497,mimicsduo
-0.07576946,3.249496,mimicsduo
-0.075777456,3.2497222,mimicsduo
-0.07577747,3.24943,mimicsduo
-0.07576891,3.2492244,mimicsduo
-0.075777404,3.2497222,mimicsduo
-0.07576901,3.2492242,mimicsduo
-0.0757693,3.2493885,mimicsduo
-0.07599256,3.249698,mimicsduo
-0.07576956,3.2494311,mimicsduo
-0.07577763,3.2494297,mimicsduo
-0.0758835,3.2492247,mimicsduo
-0.07577742,3.2497222,mimicsduo
2.7700765,-2.204936,mimicsduo
-0.07577318,3.2497003,mimicsduo
-0.07576916,3.2493298,mimicsduo
-0.07576906,3.2492244,mimicsduo
-0.075777456,3.2497222,mimicsduo
-0.07577313,3.2497005,mimicsduo
-0.075777605,3.2494302,mimicsduo
-0.07576943,3.2495043,mimicsduo
-0.07164508,3.2408392,mimicsduo
-0.07576949,3.2494957,mimicsduo
1.2085813,1.1391822,mimicsduo
-0.07577761,3.2494297,mimicsduo
1.7479333,1.0494038,mimicsduo
1.7656088,1.4546262,mimicsduo
1.7479333,1.0494038,mimicsduo
-0.07598134,3.2505317,mimicsduo
-0.075981945,3.2506533,mimicsduo
-0.07563993,3.2486718,mimicsduo
-3.620721,-21.26269,mimicsduo
-3.6206295,-21.26201,mimicsduo
-3.6206424,-21.262096,mimicsduo
-3.6205976,-21.261726,mimicsduo
-3.6204941,-21.261982,mimicsduo
-3.6205618,-21.261656,mimicsduo
-3.6205058,-21.261486,mimicsduo
-3.6204526,-21.261435,mimicsduo
-3.6204386,-21.261679,mimicsduo
-3.620436,-21.261623,mimicsduo
-3.6204498,-21.261642,mimicsduo
-3.6204257,-21.261587,mimicsduo
-3.620438,-21.26169,mimicsduo
-3.6204188,-21.26136,mimicsduo
-3.6204326,-21.26156,mimicsduo
-0.32258627,0.99301183,mimicsduo
-3.620364,-21.261415,mimicsduo
-3.620413,-21.2613,mimicsduo
-3.6203737,-21.26189,mimicsduo
-3.6203523,-21.260998,mimicsduo
-3.6203756,-21.261456,mimicsduo
-0.07623616,3.2494025,mimicsduo
-0.076688126,3.2508278,mimicsduo
-0.07559378,3.248508,mimicsduo
-0.07633964,3.2494147,mimicsduo
-0.07548707,3.2482047,mimicsduo
-0.0747189,3.2459495,mimicsduo
-0.07476008,3.246001,mimicsduo
-0.07464681,3.2463894,mimicsduo
-0.07370939,3.2439377,mimicsduo
-0.07464633,3.2463458,mimicsduo
-0.07370934,3.2439377,mimicsduo
-0.073721156,3.244273,mimicsduo
3.555896,-5.6354246,mimicsduo
3.5556417,-5.635437,mimicsduo
3.5552392,-5.6354337,mimicsduo
3.5559042,-5.6358633,mimicsduo
3.5548403,-5.633434,mimicsduo
3.5545757,-5.633684,mimicsduo
3.5545166,-5.6339564,mimicsduo
3.5546296,-5.633625,mimicsduo
3.5544484,-5.6338043,mimicsduo
3.5547433,-5.633936,mimicsduo
-0.07354962,3.2433736,mimicsduo
-0.07357991,3.2436297,mimicsduo
1.0468326,-0.11578658,mimicsduo
1.0468326,-0.11578658,mimicsduo
1.0468326,-0.11578658,mimicsduo
1.8140926,0.30963254,mimicsduo
1.4199048,-0.1283922,mimicsduo
1.8140926,0.30963254,mimicsduo
1.4199048,-0.1283922,mimicsduo
1.8114803,0.16898341,mimicsduo
1.6131508,0.373438,mimicsduo
3.5522342,-5.629302,mimicsduo
0.46215612,0.023014681,mimicsduo
0.46215612,0.023014681,mimicsduo
3.5520859,-5.629295,mimicsduo
0.46215612,0.023014681,mimicsduo
3.552328,-5.629449,mimicsduo
3.5523195,-5.6294966,mimicsduo
3.5522134,-5.6296196,mimicsduo
3.5523543,-5.6295137,mimicsduo
3.5522215,-5.629368,mimicsduo
3.551737,-5.6295414,mimicsduo
3.55224,-5.629375,mimicsduo
3.5519116,-5.6295667,mimicsduo
3.5523548,-5.6292844,mimicsduo
3.5517693,-5.6296077,mimicsduo
3.5526476,-5.629291,mimicsduo
3.5523088,-5.629576,mimicsduo
3.5520008,-5.629298,mimicsduo
3.551897,-5.6294727,mimicsduo
3.5524273,-5.6293464,mimicsduo
3.5524237,-5.6293187,mimicsduo
3.5521863,-5.6295533,mimicsduo
3.5523121,-5.629101,mimicsduo
-0.08351696,0.04322961,mimicsduo
-0.016731936,0.5524516,mimicsduo
0.19376405,0.8326602,mimicsduo
0.19376405,0.8326602,mimicsduo
0.19376405,0.8326602,mimicsduo
0.30651435,0.60536236,mimicsduo
0.19376405,0.8326602,mimicsduo
0.727336,0.7382484,mimicsduo
-0.717178,0.16718592,mimicsduo
-0.27741134,0.48900664,mimicsduo
0.9226651,1.5089463,mimicsduo
1.0408669,1.6913424,mimicsduo
0.6901887,1.5760362,mimicsduo
1.3888762,2.210199,mimicsduo
0.7076545,3.7746844,mimicsduo
2.7993565,-3.3948562,mimicsduo
2.7993157,-3.3949802,mimicsduo
-1.5468687,4.6964684,mimicsduo
0.6223218,3.1549969,mimicsduo
2.733868,-2.1366007,mimicsduo
-1.8596805,0.76717055,mimicsduo
